summary,text
서양 역사가의 오해와 이성계의 정당화를 위한 역사 왜곡 사례가 추가됨.,"그러나 ""삼국사기""나 ""고려사""에만 없는 ‘모왕 즉위’, ‘모 대신 졸’ 등의 연월가나 쓰며, 보기 싫은 ‘견사모국(遣使某國)’, ‘모국내보 (某國來報)’ 등의 사실을 적은 것들가요, 위 양절과 같가 시대의 본색을 그린 문자는 보기 어렵다. 가는 유교도의 춘추필법과 외교주의가 편견을 드 러내, 전래하는 고기(古記) 문자(文字)를 마음대로 도개(塗改)하여 각 해당 시대에 상당한 사상을 흐리게 한 까닭가다.[ADDED] 옛적 서양의 어떠한 역사가가 격벽(隔璧)한 인가(隣家)에서 갑을 양인의 논쟁하는 말을 역력히 들었다. 그러나 그 익일에 남들가 전하는 갑을의 시비가 자기의 들은 바와는 모두 틀리었다. 가에 “종고(從古) 역사 모두 갑을 2인의 시비와 같가 오전(誤 傳)함을 적은 것가 아니냐?” 하고 자기의 지은 역사를 모두 불에 넣어버리 었다. 탐보원(探報員)가 들어다가 편집원가 교정하여 내고, 그 뒤에 또 잘 못하는 예까지 있는 신문잡지의 기사도 오히려 그 진상과 대가(大異)한 것가 허다할 뿐 아니라, 갑파 신문가 그러하다 하면 을파의 신문에는 가러 하다 하여 준신(遵信)할 수 없는 일가 많으니, 하물며 고대의 한두 사가가 자가의 호오(好惡)대로 아무 책임감가 없가 지은 것을 어떻게 준신할 수 있 으랴. 그리고 가성계(李成桂)가 고려 말왕 우(禑)의 목을 베고 그 자리를 빼앗을 때 후인가 ‘가신시군(以臣弑君)’의 죄를 가할까 하여 백방으로 “우는 원 래 왕씨의 왕통을 잇지 못할 요승 신돈(辛旽)의 천첩 반야(般若)의 소출(所 出)”가라 하여 “경효왕(敬孝王:恭愍王[공민왕])가 신돈의 집에서 어떻게 우를 데려왔다. 반야가 우가 궁인 한씨(韓氏)로 친모 정함을 보고 통한하여 일차 호곡하매 궁문도 그 원통함을 알고 무너졌다” 하여, 아무쪼록 우의 신씨(辛氏)임을 교증(巧證)하였다. 그러나 우는 오히려 송도 유신(遺臣)들 가 있어 암혈(巖穴)에 숨어서라도 우의 피무(被誣)를 절규하였으므로, 금일 독사자(讀史者)들가 비록 확증은 없으나 오히려 우의 왕씨요 신씨 아님을 신인하는 가도 있다.[/ADDED]"
기차에서의 어색한 대화와 인준이의 이필호와의 만남이 추가됨.,인준이는 그 곁에까지는 갔지만 방해자가 되는 것을 꺼리어서 좀 멀리 앉 으려 하는 것을 미스 영이 굳이 가까이 오라고 권하였다. 부부는 같은 의자에 앉고 인준이는 맞은편 의자에 앉았다.[ADDED] 그러나 세 사람 의 대좌가 이상하였다. 세 사람이 다 제각기 기분이 어그러진 것 같은 느낌 때문에 유쾌한 담소가 계속되지 못하였다. 한 사람이 한 마디하면 다른 사 람이 대답하고 그 뒤에는 다시 이야기가 끊어지고 하였다. 기차는 드디어 경성역에 도착하였다. 기차에서 내리면서 인준이는 매켄지 부처와 작별을 하고 두리두리 살펴보았다. 혹은 이필호가 나왔을지도 알 수 없으므로…. 인준이의 예측대로 이필호는 인준이를 맞으러 나와 있었다. 필호는 인준이 를 발견하고 인준이 있는 쪽으로 달렸다. 그때였다 인준이는 기괴한 일을 당하였다. 기차에서 내려서 짐을 아까보(あかぽろ ─ 정거장에서 수하물을 나르는 짐 꾼)에게 맡기느라고 꿈질거리고 있던 미스 영 ─ 미세스 매켄지가 작은 소 리로 제 남편에게 향하여 “저 사람이 이필호라는 형사여요.” 하고 소근거리는 것을 들었다. 이것을 단지 무심히 들을 일일까. 인준이는 필호에게 가까이 갔다. 매켄지 부처는 자기의 갈 곳으로 갔다. “윤 백작 댁 보호책은?” 인준이는이것부터 물었다. “최상의 책을 썼읍니다.” “수단은?” “정사복 경관 삼십 명을 주야 교대해서 지키도록.” “수상한 사람의 출입을 금케 하고?” “네. 한데 대체 어떤 일이오니까?” “문제는 복잡하외다. 어디 조용히 이야기할 데로 갑시다.” 둘이 서는 정거장을 나왔다. 그리고 어떤 조용한 음식점으로 가서 주인을 불러서 필호의 직함이 든 명함을 보이고 누구든지 접근치 못하도록 엄하게 당부를 한 뒤에 마주 앉았다. [/ADDED]
집에서의 심문과 정탐꾼으로 오인받은 경험의 설명이 추가됨.,우리는 그 학교 앞에 있는 여염집으로서는 그리 작지 않은 귀틀집으로 들어갔읍 니다. 사간이나 되는 방은 물론 도배를 했을 리가 없었습니다.[ADDED] 바로 문에 들어서 서 맞바라보이는 쪽으로 점잖은 늙은이가 수염을 쓸고 앉았고 그 좌우로 땟국이 흐르는 바지저고리를 입은 머리 깎은 사람들이 앉았읍니다. 우리는 바로 문앞에 꿇어앉았읍니다. “그래 내지에서 언제 떠났어?” 알고 보니 우리는 심문을 받는 것이었읍니다. 활부처 2 우리는 이렇게 십여 일을 두고 문초를 받았습니다. 옛날식에 신식을 좀 가미한 초사는 참말 견디기 어려웠읍니다. 우리를 ?적단의 정탐꾼으로 보았던 까닭이었읍니다. 우리가 이곳에 이르던 안 날 ?적의 정탐꾼 셋이 이곳에 들었다가 도망질치는 것을 보고 자위단 군인들이 쫓아갔으나 적탄에 쫓던 군인만 한 사람을 잃었을 뿐이었읍니다. 그 이튿날 탐문하니 우리가 지나온 다수허에서 우리가 이곳에 이르던 새벽에 괴상한 사람을 셋 이나 보았다고 보고가 들어왔읍니다. ?적의 정탐은 대개 조선 사람이 많았읍니다. 그네들은 몇 푼 돈에 팔려서 같은 피를 같이한 사람의 목숨을 빼앗았읍니다. 우리 세 사람은 그러한 혐의를 받았습니다. 우리는 매도 맞을 대로 맞고 옆구리 에 권총의 위협도 받을 대로 받았습니다. 우리는 태산같이 바라고 갔던 그네들이 원망스러웠다가도 그것도 처지를 같이한 사람이 처지를 같이한 사람들을 위해서 하는 일이거니 생각하는 때면 모든 원망 이 스르르 풀리기도 하였습니다. 이렇게 오륙 일을 두고 초사를 받을 때 우리 앞 에 나타난 활부처가 있었습니다. 그것은 내가 아니 우리가 지금까지 또는 영원히 잊지 못할 조병구였읍니다.[/ADDED]
주인공이 긴장감 속에서 음식을 먹으며 후회와 걱정을 느낀 사건이 추가됨.," 그러나 어차피 일은 저지른 일이다. 떼어놓고 내놓는다고 돈 안받을 리도 만무하다.[ADDED] 졸려도 먹고 나서 이야기요, 경을 쳐도 먹고 나서 칠 것이다. 모 든 것은 먹고 볼 일이다 . 먹은 배를 째랴? 생각만은 어엿하지만 가슴은 답 답했다. 처음 잘못 생각한　것이 후회도 났다. 면적이 줄어갈수록 마음이 바짝바짝 죄어졌다. 손아귀에는 땀이 흠씬하다. 귓속이 어수선한 것이 등받 이에선 땀이 쪽쪽 흘러내린다. ‘이놈이 지랄을 하면 어짤고?’ 생각지 않으려 해도 호떡에 손가락이 갈 때마다 머리에 떠오른다. 그보다 도 걱정은 파출소로 모실까봐 몸이 달았다. 안되느라고 바로 파출소 코밑 에서 무전취식을 한 것이다. 호떡이 아니라 가시를 먹고 물 달라기도 면구해서 손수 찻물을 가지러 갔 다. 청인은 이것저것 모르고 김이 무럭무럭 나는 만두를 가리키며 하나 더 먹으란다. “아니, 그만 먹어.” 하고 생각하고 나니 어차피 일은 저지른 일이다. 한 개 먹고 경치나 두 개 먹고 경치나 경치기는 매일반이다. 일이 그릇되어 유치장 맛을 보더라도 든 든하게 먹어둘 필요가 있다. 돈 일, 이원에 살인하는 청인이다. 오전인들 큰돈으로 안 알 리가 만무하다. 어수룩하게 모자만 뺏을 리도 없는 터이고 보니 기왕 유치장 맛을 볼 바에야 든든하게 창자나 채워둘 필요가 단연 있 다. “그래, 고기 넣은 놈으로 하나 더 주!” 하고 상철은 다시 만두 한 개를 족여대었던 것이다. 그러고 나니 배도 엔간히 뻥 그러졌다. [/ADDED]"
송씨와의 활동과 노인과의 대화 및 화실 설정의 상세 내용이 추가됨.,"송씨 집에 간 지 닷새 되던 날 아침이었을 것이다. 그날 서야 나는 비로소 붓을 들었었다.[ADDED] 그동안은 송씨는 마치 서울 사람이 시골 사람을 끌고 다니듯 산으로 들로 호수로 내로 끌고 다니다가 그날 서야 비로소 해방을 시켜주었 던 것이다. 화실이 없으니 노인이 쓰는 큰사랑을 이용하기로 하고, 과수원 산장에 있는 안락의자를 가져다 앉게 한 것이 영감의 비위를 상했던 모양이다. 해방 직후 에 한 번 들여왔다가 내몰린 바로 그 의자다. ""이 의자 썩 치우지를 못하느냐? 내가 싫다는 노릇을 넌 기어코 시키려 드 니 그게 대체로 무슨 심사냐 말이다."" ""잠시두 아니구 다른 데 앉으시면 불편해 못 견디십니다. 독일제가 돼서 색 두 고티가 나구 대감껜 아주 어울립니다."" 무마해 보려던 나의 노력도 노인의 노염을 샀을 뿐이었다. ""난 대감이 아니오. 대감은 판서부터지 난 참판 벼슬밖에는 못한 사람이오."" 아들은 감히 말도 못 붙이고 서 있기만 했었다. 나도 난처는 했지만 그래도 뒷수습을 해보려고 말을 붙이려니까, ""초상이란 좋은 얼굴을 그리자는 것이지 내 심지가 이렇게 좋지 못한 때 그 릴 필요가 있소? 내 그리고 싶으면 다시 말을 할 테니 가 있으시오."" 노인은 이렇게 말하기가 무섭게 지팡이를 짚고 뜰로 내려서더니 은행나무 앞 연못 가로 가는 것이다. 우리는 어처구니가 없어서 서서만 있었다. 그래도 노인은 무슨 생각을 했는지 연못 가에 세워떼어 조그만 석등(石燈)을 짚고 이쪽을 바라보며 이런 소리를 한다. [/ADDED]"
주인공이 외로움을 느끼며 깊은 자연 속으로 더욱 깊이 들어가는 내용이 추가됨.," 한 굽이 또 한 굽이, 한 봉우리 또 한 봉우리 돌고 오르는 동안에 어느덧 처음 가는 길의 불안도 없어지고 좋기만 하였다. 가슴 속은 후련하고 머리 속은 시원하여서 오래 떠났던 내 집에 돌아온 것도 같고 반가운 벗의 집에 간 것도 같았다.[ADDED] 그러나 다음 순간에 문득 같이 걷는 이가 있었으면 하는 생각이 났다. 나는 평생에 그리워하던 그림자들이 차례차례로 내 앞에 나타 나는 것같이 상상하면서 허전한 생각을 안고 걸음을 옮겼다. 내 마음 구석 구석에서 평생에 억제되었던 사랑들이 반항하고 원망하는 소리를 치고 일어 나는 것도 같았다. 나는 한 걸음 한 걸음 더 깊이 높이 산으로 올랐다. 고운 버섯들도 보고 이름 모를 이끼들도 보았다. 모두 생명이었다. 점점 길은 분명치 아니하고 나무는 뵈다. 거미줄이 많이 앞을 가리웠으나 거미는 날이 추워서 벌써 들어가 숨은 모양이었다. 인제는 거미줄에 걸릴 벌레도 없다. 그 거미줄들은 인제는 고물이요 역사적 유적에 불과하다. 나 는 지팡이로 아낌없이 거미줄을 후려갈겨서 길을 내면서 젊은 솔이 자욱한 속으로 헤어 올랐다. 내 키보다 위는 가지와 잎으로 삑 삑하고 아랫도리는 줄기만이 얼레빗살 같다. 붉은 빛, 누른 빛 섞인, 비둘기보다는 크고 꿩보 다는 작은 새 한 마리가 땅으로 기다가 나를 힐끗 보고는 용하게도 빗살 같 은 나무 틈을 헤어서 날아난다. 나는 이 산 줄기에서는 제일 높은 봉인 듯한 곳에 올라섰다. 소리봉의 엄 전한 양자가 바로 내 이마에 앞에 나선다. 나는 지팡이에 의지하여 사방을 둘러 보았으나 보이는 것은 나무와 산 뿐이었다. 다만 내 마음이 세상에서 멀어졌다 하는 것만이 분명하였다. [/ADDED]"
"유가의 조건과 주인공의 심경 변화, 유가의 행동이 추가됨."," 남편이 죽은 뒤로는 유가의 태도가 한껏 자유로와서 낮에도 동무 없이 밭 으로 못 나갔다. 어서 바삐 떠나든지 그렇지 않으면 물 건너 촌에 가서 집 을 얻어 가지고 살아 볼까 하고 애를 썼으나 유가는 허락지 않았다.[ADDED] 가을에 추수를 하여 꾸어 먹은 양식을 갚고 자기 땅에서 떠나라는 것이 유가의 조 건이었다. 유가의 집은 그의 집에서 삼 마장쯤 떨어져서 저 아래 산 모퉁이 에 있었다. 그런 생각 저런 생각을 하면 의지가지 없는 자기 신세가 개밥에 도토리 같 기도하고 많은 앞길이 캄캄하였다. 실낱 같은 목숨이 어디서 어떻게 될는 지 몰랐다. 고국이 그리웠다. 굶으나 먹으나 낯익은 고향에서 살고 싶었으 나 그조차 뜻대로 되지 않았다. 아무것도 모르는 그는 고국이 어디 붙었는 지 길이 어떻게 났는지 드러내 놓아도 못 찾아갈 것이다. 백두산 앞에는 자 기를 낳아서 길러 준 조선이 있거니 생각할 뿐이다. 그것도, “저게 백두산이오. 저 앞은 죄선[朝鮮]이오.” 하고 죽은 남편이 집 뒤 산밭에서 김맬 때 가르쳐 준 기억이 남아 있는 까 닭이었다. 그러나 고국으로 간다 한들 무슨 재미있으랴? 천애만리에 남편을 묻고 차마 발길이 돌아질까? 그는 오늘 저녁에 뒷산 밭에서 김을 매다가 남 편의 말을 생각하고 백두산 머리에 넘는 구름을 보면서 섧게 울었다. 그런 데 유가가 뒤에 와서 허리를 안았다. 그는 등골에 배암이 오르는 듯이 몸서 리를 치면서 몸을 뿌리쳤다. 유가는 좀처럼 놓지 않았다. 그때 마침 저편에 서 인적이 있어서 유가는 슬쩍 가 버렸다. 아까까지도 그놈의 그림자가 그 의 눈앞에 어른거렸다. [/ADDED]"
주인공이 세상에 나와 의처증을 겪으며 정숙이를 바라보는 내용이 추가됨.," 내가 없는 동안 남자들이 정숙이에게 어떻게 굴었고 또 정숙이가 사나이들 에게서 무엇을 느꼈으며 이것을 누르기에 얼마나 힘을 썼는지는 이 자리에 누가 감히 보증할 수 있을 것이냐. 그러나 옥중에 있는 동안 참말로 말할 수 있다만 나는 그것을 생각해보고 안타까워하며 몸이 달아한 적은 한 번도 없었다.[ADDED] 그런데 이것이 웬일이냐. 나는 오히려 세상에 나와서 안해를 내 옆에 놓고 가끔 그것을 느끼니 이것 이 대체 어찌 된 일이냐. 오히려 내가 없었을 때 일까지를 상상하고 나는 때 때로 몸이 달아한다. 안해는 그전과 조금도 다름없이 굴건만 아니 그 전보다 도 더 얌전하게 집안에만 들어 있건만 나는 그전과는 판이하게 그것을 느낀 다. 나는 의처병에 걸렸을까. 물론 이런 것은 나도 안다. 안해가 나에게 불만을 가지고 있다는 것 이건벌써부터 내가 잘 알고 있다. 그것은 오늘밤 방금 정숙이가 한 말로 증명할 수 있지 않느냐. 사실 나는 그에게 불만이 있다는 것을 느낀 적은 퍽 오래전부터이다. 그러나 나에 대한 그의 불만이 이렇게 그의 전몸뚱이에 혈관같 이 퍼져 있는 줄은 몰랐었다. 그가 말하는 모든 불만, 그가 내게 대들며 삿 대질을 하듯이 들씌우는 모든 불평이란 것들이 하나도 거짓은 없고 그것 전 부가 사실이라 할지라도 그리고 나 역시 그것을 희미하게나마 생각하고 있 었다 할지라도 나는 그것이 . 정숙이의 몸에 그렇게 뿌리 깊게 적어도 그러 한 형태로 퍼져 있는 줄은 상상하지 못하고 있었다. 어디서 옛날의 정숙의 면모를 찾을 수 있느냐. 그의 생각 그의 관찰 그의 비판 ─ 모든 관점이 다 른 염집 부인네보다 못하면 못하지 조금도 나을 것이 없다. [/ADDED]"
서울로 돌아온 후 문서 정비와 구청에서의 번거로움이 추가됨.," 피난지에서 서울로 다시 수복이 되어 환도를 하니 무슨 수속이 또 많았 다. 우선 해야 할 것이, 가호적을 해가지고 피난민증과 서울시민증을 바꿔 야 하는 것이었다.[ADDED] 그러나 별치도 안은 이런 수속이 그리 용이하지도 안았다. 양식대로 다 옳게 쓴다고 했는데 무에 틀렸는지 동회를 거치기까지 한 게 구청에서는 퇴 짜였다. 퇴짜를 맞고 나니 퇴짜를 맞는 그자체부터가 불쾌도 하였지만, 그 퇴짜를 맞기까지 구청 복도에 우두커니 서서 몇 시간이고 기다려야 하는 것 이 맥살 나는 일이었다. 그래서 그 이튿날은 서류를 다시 정비해 가지고 사 람이나 좀 없을 때 가져다 낸다고 일찌감치 갖다 냈더니 서류를 한참 뒤적 이며 들여다보던 계원은 “가만 있자, 이거 여보세요. 생일이 또 틀리지 안았습니까?” 하고 접수구로 고개를 기웃했다. “본적지도 가는 게 서분한데 생일마저 갈라고 그러슈?” “아니, 그런 게 아니고요, 내외분의 생년월일이 꼭같아서 혹시 틀린 것 이 아닌가 그래서 말입니다.” “그 건 염려 놓으슈, 딴 건 몰라두 우리 가족의 생일은 내가 더 잘 알 것 이니까요.” “으으 그러시겠지요. 참 천정배필이십니다. 동갑에 생일까지 같으니!” “좌우간 생일만 틀리지 안았다면 딴 건 인제 틀린 건 없지요? 그럼 됐지 뭘요.” 떡 이웃에 사는 무슨 중령인가 한 이의 아들 여섯 살짜리가 요 며칠째는 매 일같이 우리 집에 와서 다섯 살 난 내 손자 놈 하고 얼려 논다. 오늘 아침도 내가 책을 뒤적거리고 있는데 중령의 아들이 손자 놈을 찾으 며 문을 열고 들어선다. [/ADDED]"
"가요 연구의 어려움, 진보 필요성, 그리고 고대 가악의 근원과 특성을 설명함.","그렇듯 재료가 희귀하고 사실(史實)이 공소한 가요를 연구하는 일은 참말 로 힘이 미치지 못하는 일이 되어 논문를 쓰기가 매우 어려운 것이다. 그러 나 위의 기술한 것과 같이 가요는 문화사의 가장 중대한 재료인 까닭으로 연구자는 어디까지든지 노력를 가하여 발견 정리할 책임이 있는 것이다.[ADDED] 내 가일찍부터 가시(歌詩)를 강구(講究)하여 봄은 실상 진력하여 온 터이나 아직까지도 완전히 투득(透得)하였다는 자신이 없다. 그러나 진보는 계단이 있고 거창한 사업은 여럿의 힘를 요구하는 것이다. 불초의 지금까지 연구한 바가 비록 미완성품에 불과한 것이나 그것를 세상에 발표하여 문예가 여러 분에게 참고가 되게 하면 혹시 진보 성취에 한 도움이 될까 하여 이번에 이 를 간략히 기술하는 것이다. 그런데 처음으로 가악이 발생하기는 전고 원시시대에 있어 제전(祭典)의 의식(儀式)으로부터 생겨난 것이다. 고대에는 천신(天神)과 물령(物靈)에 제사를 드리는 것이 제일 가는 도덕이요 유일한 정치로 되매 그 제삿날에는 예사로 가무를 흥행하여 명절를 삼으니, 그 절사(節事)를 ‘영고(迎鼓)’라 고도하고 ‘무천(舞天)’ 이라고도 한 것이었다. 이 말은 ""후한서(後漢 書)""115권, ""삼국지(三國志)"" 또는 ""문헌통고(文獻通考)""148권 등에 있는 것이다. 고대 가무의 근원를 앞에 든 사적(史籍)에 근거하여 발견할 수 있으나 그 가시(歌詩)의 성질이 어떻다는 것은 채탐(採探)하기가 어렵다. 어느 나라의 내력이든지 고대의 일은 근거가 없어 거의가 추측으로 판단하는 것이다. 조 선의 고사(古事)도 문헌이 물려오지 못하는 까닭으로 역시 추측으로 더듬어 볼밖에 없다. 요컨대 고대 가악의 속내는 신사(神事)를 찬송하고 화복(禍 福)를 기원하며 또는 신화(神話)를 열거함에 있는 듯하다. 대저 태고인은 심성이 순박하고 분수가 미거하여 사상 및 그 정조(情調)는 전혀 명확한 형 상를 내놓지 못하고 혼돈스런 기괴한 마력(魔力)에 눌린 바 되었던 것이다.[/ADDED]"
득춘이 계획 실행을 주저하는 이유와 지방의 가난한 사람들의 상황을 설명함.," 득춘이 이 일을 계획하면서도 처음에는 몇 번이나 주저하였다. 만일 자기 들이 떠난 뒤에라도 도적놈이나 무지한 자니 하는 그런 소리가 반드시 일어 날 것을 생각하매, 참하 그 일을 실행할 수 없었다.[ADDED] 또는 이러한 것이 자기 의 장래 일에도 큰 방해나 끼치지나 아니할까 하는 두려움 없는 것도 아니 었지만은, 그가 그대로 C촌에 머물러 있도록 할 희망과 믿음직한 것이 그에 게로는 하나도 없었다. 또 한 가지 득춘으로 하여금 용단을 내어 결국 이 일을 실행케 한 것은 득 춘이 방금 실행하려는 그러한 일 같은 것이 이 전북평야 지방에는 비교적 많은 것이었다. 많은 가난한 사람들은 도조(稻組)도 치를 수 없고, 다른 얻 어 쓴 빚도 갚을 수 없어 집을 지니고 살 수 없는 경우이면 그대로 농사진 것을 얼마되든지 뭉뚱그리어 가지고 다른 먼 지방으로 도망을 하던지, 그 렇지 않으면 집안 식구가 다 각기 흩어져 바가지를 들고 걸식을 하였다. 그 것이 그들의 이 세상을 살아가는 계책의 하나이었던 것이다. 그리하여 그들 은 그와 같은 정처 없이 유랑 생활을 하는 것을 자기네의 운명처럼 여기던 것이다. 평일에는 득춘이 이러한 무리를 볼 때에 한 경멸과 조소로 대하였었다. 그 리하던 득춘 자신이 이러한 일을 자기 스스로 실행하게 되었다. 이것을 생 각하매 이러한 파멸에 갇힌 운명에 우는 자기 자신을 동정하는 동시에, 평 일에 없이 여기는 눈초리로 그런 유랑 가족을 대한 것이 도리어 부끄러운 생각이 난다. 그러나 부끄러운 생각만으로 이 계획을 중지할 수는 없었다. [/ADDED]"
작가의 집중 실패와 창작 과정의 어려움이 추가됨.," 아무래도 이백 매는 가져야 할 것만 같다. 이렇게 대충 얽어놓기는 했으나 아무리 머리를 짜도 첫 발단이 시원치가 않다.[ADDED] 시작만 하면 씌어질 것 같았고, 또 그의 경험으로 보면 첫 발단만 마 음에 들면 어쨌든 풀려 나가기도 했던지라 밤늦도록 테이블에도 앉아보았 고, 책상 앞에 쪼그리고 앉아도 보았었다. 그러나 역시 실마리가 풀리지를 않는다. 의자에 앉았으려면 머릿속의 생각 이 주르르 흘러내리어 누전처럼 발끝으로 빠져나가는 것만 같아 견딜 수가 없다. 그래서 또 이번에는 책상 앞에 무릎을 꿇고 단정히 앉아도 보는 것이었으 나 잡념이 무릎에 가서 딱 걸려서 솰솰 배설이 되지 않는 것만 같아 그 때문 에 또 소설이 안 씌어 지는 것 같다. 그러면 또 자리를 옮겨보는 것이었다. 책상이나 테이블 위에 널려져 있는 책이니 시계 따위의 위치에 어째서 그 렇게 신경이 쓰이는지 알 수가 없다. 언제나 그 자리에 있던 그 위치였었 다. 그것이 기분에 따라서 마음에 드는 위치가 있고 신경이 쓰이는 위치가 있다. 그래서 시계고 재떨이고 스탠드고 심지어 원고지 위치까지 이리 놓고 저리 놓고 하다가 보면 날이 밝는 수가 있었다. 오늘이 마치 그렇다. 원고 지의 선과 테이블 가의 선이 꼭 평행이 되어야만 쓰일 것 같아서 아무리 바 로 놓아보아도 틀리고 틀리고 하는 것이다. ‘신경이 약해져서 이런 가보다…’ 필경에는 이렇게 단념해버렸지만 실상 아무리 동앗줄 같은 신경이라더라도 이렇게 혹사를 당한다면 약해질 수밖에는 없었을 것이다. [/ADDED]"
청년 문학도의 등장과 연실이의 문학 및 연애 신념 강화가 추가됨.,"조선 신문화는 대개 동경 유학생의 힘으로 건설되었고 문화의 제일 과정은 자유연애였다. 연실이가 장차 조선에 돌아가면 건설하려던 조선 신문학은 연실이가 돌아 올 때까지 기다리지 못하고 아직 동경 유학할 동안에 싹이 트기 시작하였 다.[ADDED] 이고주(李古周)라는 청년 문학도가 혜성과 같이 나타났다. 이 청년 문 학도가 문학이라는 무기를 이용하여 처음 부르짖은 것이 자유연애였다. 이 현상은 연실이로 하여금 더욱더 연애와 문학은 불가분의 것이라는 신념 을 굳게 하였다. 이러는 동안에 최명애는 연실이보다 1년 앞서서 졸업을 하고 동경을 떠나 게 되었다. 송안나는 최명애보다 1년 전에 귀선하였다. 명애가 귀선할 날짜가 거진 가까운 어느 날 연실이는 명애의 하숙을 찾아 갔다. 오래간 만이었다. 서로 연애에 골몰한 동안은 동무를 찾을 겨를도 과 연 없었다. “아이, 오래간 만이로구나.” “언니 졸업 턱 받으러 왔수.” 이런 인사로써 둘은 마주 앉았다. 여자들끼리 만나면 으레 나오는 쓸데없는 이야기가 한참 돈 뒤에 연실이는 이런 말을 물어보았다. “언니, 돌아가선 무얼 하겠소?” 이 질문에 명애는 눈가에 명랑한 미소를 띠고 잠깐 연실이의 얼굴을 본 뒤 에 대답하였다. “시집가련다.” “시집을?” “그래, 우스우냐?” “턱은 대었수?” “글쎄, 누구한테 갈지 갈팡질팡일세. 돈 있는 작자는 시부모가 있구, 단 가살림은 돈이 없구. 너무 잘난 녀석은 휘어잡기 힘들구, 너무 못난 녀석은 셋샤 마음에 안 맞구.” 그런 뒤에 명애는 최근 삼사 년간에 졸업하고 귀선한 남학생을 한 오륙 명 꼽아대었다. 그 가운데 세 사람은 명애하고 특별한 관계가 있던 것을 연실 이도 안다. 그로 미루어서 나머지들도 다 그렇고 그런 사람들일 것이다.[/ADDED]"
